episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
80745826,2026-06-19T21:50:51.0429433,1003.879877,962.510091,2007.759754,2,4424458
80620583,2026-06-19T07:10:09.7348893,1003.854719,991.484756,2007.709438,2,3826282
80702372,2026-06-19T16:46:15.9847527,1003.848985,982.081407,2007.697969,2,5327166
80678198,2026-06-19T14:02:16.1667727,1003.846634,981.489540,2007.693268,2,5164715
80748680,2026-06-19T22:10:49.8858441,1003.825990,962.450320,2007.651981,2,4151716
80618260,2026-06-19T06:54:09.6976068,1003.796832,1001.081099,2007.593663,2,3542965
80655913,2026-06-19T11:26:10.1378872,1003.793036,947.545493,2007.586073,2,2239583
80632722,2026-06-19T08:38:21.8255820,1003.790133,950.179412,2007.580266,2,4386125
80722135,2026-06-19T19:02:15.9115228,1003.775959,991.420206,2007.551919,2,2932469
80618744,2026-06-19T06:58:09.8837760,1003.743489,975.765602,2007.486979,2,4574170
80641822,2026-06-19T09:42:09.5680626,1003.728960,998.881939,2007.457920,2,3775209
80762075,2026-06-19T23:42:50.1210531,1003.722732,981.346098,2007.445464,2,4865216
80719215,2026-06-19T18:42:15.9581126,1003.708106,944.242693,2007.416212,2,4576837
80669889,2026-06-19T13:06:09.6049512,1003.703025,1002.745974,2007.406049,2,489583
80603223,2026-06-19T05:02:09.7442404,1003.695517,998.604898,2007.391035,2,2349978
80726199,2026-06-19T19:30:16.9804161,1003.682408,996.984909,2007.364816,2,4032378
80599042,2026-06-19T04:34:09.6379250,1003.667777,960.937823,2007.335553,2,4280120
80688664,2026-06-19T15:14:16.1744670,1003.625962,997.378480,2007.251923,2,2808660
80579141,2026-06-19T02:13:39.6426491,1003.614705,961.517476,2007.229411,2,3776454
80588152,2026-06-19T03:17:42.5458805,1003.599101,975.176282,2007.198203,2,4704080
80624530,2026-06-19T07:38:19.2484019,1003.598943,985.901253,2007.197887,2,8009586
80726765,2026-06-19T19:34:15.9078816,1003.575782,977.624562,2007.151564,2,3929478
80618776,2026-06-19T06:58:10.3808815,1003.553619,999.334373,2007.107239,2,3590906
80723831,2026-06-19T19:14:16.2444869,1003.544551,999.236833,2007.089102,2,2986698
80633284,2026-06-19T08:42:09.7002335,1003.523569,987.999734,2007.047138,2,3234362
80588734,2026-06-19T03:21:39.2063746,1003.460129,983.866459,2006.920257,2,5246148
80742363,2026-06-19T21:27:11.3618555,1003.455277,992.075505,2006.910553,2,4664166
80594993,2026-06-19T04:06:09.5504919,1003.413987,972.311416,2006.827974,2,3972865
80699517,2026-06-19T16:26:15.9446428,1003.398177,988.638717,2006.796354,2,7155583
80724857,2026-06-19T19:22:16.4013989,1003.338837,989.606672,2006.677674,2,3551299
80720946,2026-06-19T18:54:17.3834716,1003.327803,998.252705,2006.655605,2,3051187
80713113,2026-06-19T17:58:19.3971752,1003.305337,997.292518,2006.610674,2,4419148
80616285,2026-06-19T06:38:18.7912688,1003.298352,954.848741,2006.596703,2,5646477
80658043,2026-06-19T11:42:09.3104225,1003.295348,984.862981,2006.590697,2,5104558
80678741,2026-06-19T14:06:16.1210704,1003.264871,1003.116892,2006.529742,2,4147416
80577798,2026-06-19T02:05:39.4735005,1003.244107,979.047960,2006.488215,2,1739987
80670437,2026-06-19T13:10:18.5691497,1003.216334,999.589591,2006.432668,2,2516381
80702828,2026-06-19T16:50:16.2515873,1003.199606,987.625856,2006.399213,2,4398429
80739820,2026-06-19T21:06:16.1106909,1003.196780,991.528642,2006.393560,2,469338
80715887,2026-06-19T18:18:16.9809919,1003.157886,996.299021,2006.315773,2,3873579
80597285,2026-06-19T04:22:09.6854650,1003.146314,973.269539,2006.292627,2,5717354
80757385,2026-06-19T23:10:50.0720151,1003.093409,1000.265770,2006.186819,2,4645790
80684848,2026-06-19T14:46:16.0483144,1003.073720,993.552407,2006.147440,2,1606645
80613047,2026-06-19T06:18:14.8223032,1003.050730,945.975096,2006.101460,2,3449396
80669208,2026-06-19T13:02:09.3474776,1003.044583,987.472134,2006.089165,2,3064541
80603690,2026-06-19T05:06:09.4429590,1003.010415,993.451962,2006.020830,2,720010
80650015,2026-06-19T10:42:09.2259419,1002.895562,979.086379,2005.791124,2,3968396
80580270,2026-06-19T02:21:39.4761797,1002.884517,990.510343,2005.769033,2,2264022
80715378,2026-06-19T18:14:16.0978305,1002.799294,988.736142,2005.598588,2,686841
80652983,2026-06-19T11:02:09.0616521,1002.789960,957.607875,2005.579920,2,3044046
80594517,2026-06-19T04:02:09.5390798,1002.785557,987.160956,2005.571113,2,1453806
80702861,2026-06-19T16:50:16.2974683,1002.746612,976.422910,2005.493225,2,3648943
80714169,2026-06-19T18:06:18.0225363,1002.668294,970.010931,2005.336588,2,4134403
80696328,2026-06-19T16:06:17.3407991,1002.651470,999.127630,2005.302941,2,4238601
80673748,2026-06-19T13:34:16.2001302,1002.637807,987.658678,2005.275614,2,1232444
80602144,2026-06-19T04:54:09.2848068,1002.624702,992.795286,2005.249405,2,7671476
80625604,2026-06-19T07:46:09.5560669,1002.620429,947.409648,2005.240858,2,3078900
80750970,2026-06-19T22:26:50.5790352,1002.592953,999.096993,2005.185906,2,1616285
80659915,2026-06-19T11:54:09.5019162,1002.590559,940.686926,2005.181117,2,6985628
80731243,2026-06-19T20:06:15.7891856,1002.506321,995.508234,2005.012642,2,4424399
80680474,2026-06-19T14:18:24.5439005,1002.470357,989.121411,2004.940713,2,3826312
80727969,2026-06-19T19:42:15.9060115,1002.458192,997.764575,2004.916384,2,4830033
80757887,2026-06-19T23:14:50.4473838,1002.450829,967.915302,2004.901658,2,4930819
80589385,2026-06-19T03:26:09.7405815,1002.440422,969.095013,2004.880844,2,7940195
80738258,2026-06-19T20:54:15.9410047,1002.434883,989.333641,2004.869767,2,4072687
80719263,2026-06-19T18:42:16.0471059,1002.409178,996.261288,2004.818357,2,3770556
80584053,2026-06-19T02:49:39.3671989,1002.400960,955.985982,2004.801920,2,4955598
80763587,2026-06-19T23:54:50.1134362,1002.382645,982.714762,2004.765289,2,4334948
80751292,2026-06-19T22:30:49.9540516,1002.350761,986.666589,2004.701522,2,6307266
80748777,2026-06-19T22:10:50.1527339,1002.196225,963.431217,2004.392450,2,4314453
80673286,2026-06-19T13:30:18.1134590,1002.118436,972.867480,2004.236873,2,4774889
80744238,2026-06-19T21:38:51.2678234,1002.083380,996.018387,2004.166759,2,4799555
80713720,2026-06-19T18:02:16.1977686,1002.024314,994.692375,2004.048628,2,3255791
80738625,2026-06-19T20:58:16.3692857,1001.997088,992.803733,2003.994177,2,5035540
80753975,2026-06-19T22:46:50.3588085,1001.963847,999.122977,2003.927694,2,2539056
80731240,2026-06-19T20:06:15.7877952,1001.891121,992.102533,2003.782242,2,2367169
80666374,2026-06-19T12:42:09.4284670,1001.829733,983.616396,2003.659465,2,5786425
80724355,2026-06-19T19:18:18.3922603,1001.805935,945.440195,2003.611870,2,384153
80615580,2026-06-19T06:34:09.5834881,1001.774187,963.681173,2003.548373,2,4132857
80724459,2026-06-19T19:18:18.6550639,1001.738714,990.342737,2003.477427,2,3957890
80725575,2026-06-19T19:26:16.1616630,1001.738136,994.374448,2003.476273,2,4089383
80609475,2026-06-19T05:50:09.4531010,1001.712201,974.207181,2003.424403,2,4217640
80733788,2026-06-19T20:22:15.8791255,1001.683170,999.226837,2003.366339,2,1021352
80724934,2026-06-19T19:22:16.5425037,1001.669131,981.442979,2003.338261,2,4455617
80731928,2026-06-19T20:10:16.1648114,1001.642042,994.083495,2003.284084,2,4993418
80655841,2026-06-19T11:26:09.2429504,1001.613021,993.136351,2003.226042,2,4607256
80753175,2026-06-19T22:42:50.0642265,1001.600297,988.340849,2003.200594,2,6785618
80715842,2026-06-19T18:18:16.4327343,1001.576468,995.711312,2003.152935,2,3050186
80565109,2026-06-19T00:33:40.9309796,1001.570968,929.778186,2003.141936,2,8213705
80695797,2026-06-19T16:02:16.1078516,1001.544445,982.525698,2003.088890,2,4751433
80717569,2026-06-19T18:30:16.1479214,1001.535481,963.267298,2003.070961,2,2310534
80662046,2026-06-19T12:10:09.5641495,1001.488666,994.342443,2002.977332,2,4840718
80731859,2026-06-19T20:10:16.0634749,1001.432960,982.295889,2002.865920,2,3793455
80600087,2026-06-19T04:42:09.4562002,1001.418107,968.083705,2002.836214,2,446784
80655408,2026-06-19T11:22:09.0619376,1001.376071,997.632865,2002.752142,2,5272684
80571858,2026-06-19T01:21:40.1295693,1001.371654,992.053006,2002.743308,2,887089
80632760,2026-06-19T08:38:21.9057698,1001.288185,989.837470,2002.576370,2,3618519
80731925,2026-06-19T20:10:16.1597697,1001.283827,969.209494,2002.567654,2,4183899
80662026,2026-06-19T12:10:09.5429586,1001.271285,964.206163,2002.542570,2,5561352
80614390,2026-06-19T06:26:09.4468703,1001.217425,956.583576,2002.434850,2,3885857
80623804,2026-06-19T07:34:09.6266583,1001.195432,992.129693,2002.390864,2,5067148
80696284,2026-06-19T16:06:17.2488514,1001.179746,987.565376,2002.359492,2,2438531
80582941,2026-06-19T02:41:41.4502810,1001.142621,960.743042,2002.285241,2,485586
80762678,2026-06-19T23:46:50.4625443,1001.142394,986.581453,2002.284789,2,4603635
80737793,2026-06-19T20:50:16.0583555,1001.117812,937.782768,2002.235624,2,3263757
80744675,2026-06-19T21:42:49.8499685,1001.108251,984.750063,2002.216502,2,1103704
80673247,2026-06-19T13:30:18.0568465,1001.062241,997.549788,2002.124483,2,6975390
80758875,2026-06-19T23:22:50.0590668,1000.991423,946.791378,2001.982845,2,1491251
80575984,2026-06-19T01:53:41.2431233,1000.946278,975.699765,2001.892556,2,4351810
80733179,2026-06-19T20:18:23.6664925,1000.938288,992.683677,2001.876576,2,3153280
80724501,2026-06-19T19:18:18.7005887,1000.896251,958.614362,2001.792503,2,2350916
80746400,2026-06-19T21:54:51.2741796,1000.825430,998.850206,2001.650859,2,4845161
80574285,2026-06-19T01:41:42.7494705,1000.793399,964.575716,2001.586798,2,7277698
80639343,2026-06-19T09:26:09.5772632,1000.748461,984.097647,2001.496922,2,5191794
80653407,2026-06-19T11:06:11.3787311,1000.744414,963.398217,2001.488827,2,4635231
80597918,2026-06-19T04:26:09.7197865,1000.690392,976.057944,2001.380784,2,4134973
80597208,2026-06-19T04:22:09.5605012,1000.683287,986.325140,2001.366575,2,5070089
80660384,2026-06-19T11:58:12.6709477,1000.669732,992.663962,2001.339463,2,4785263
80700628,2026-06-19T16:34:16.1781971,1000.642774,967.020246,2001.285548,2,4466875
80720394,2026-06-19T18:50:16.0641777,1000.594282,1000.420552,2001.188563,2,5491117
80760316,2026-06-19T23:30:52.9317159,1000.471043,950.771979,2000.942085,2,4533942
80740386,2026-06-19T21:10:16.0857750,1000.469656,999.233322,2000.939312,2,4768724
80748173,2026-06-19T22:06:50.3186648,1000.464033,962.882843,2000.928067,2,4055878
80603728,2026-06-19T05:06:09.5585841,1000.457793,984.316072,2000.915587,2,5320282
80699553,2026-06-19T16:26:15.9807354,1000.455094,992.092409,2000.910187,2,5546651
80760198,2026-06-19T23:30:52.7077627,1000.446287,992.451081,2000.892574,2,664141
80605840,2026-06-19T05:22:09.1404734,1000.428924,969.360860,2000.857848,2,5991429
80718569,2026-06-19T18:38:17.9554935,1000.422043,983.563375,2000.844085,2,4085487
80601424,2026-06-19T04:50:09.2848973,1000.387622,990.000548,2000.775244,2,3791714
80690543,2026-06-19T15:26:16.0519757,1000.347718,987.707845,2000.695435,2,3901291
80728005,2026-06-19T19:42:15.9494937,1000.265148,975.616546,2000.530297,2,5640001
80728574,2026-06-19T19:46:16.1009226,1000.216062,981.337522,2000.432124,2,5123522
80655375,2026-06-19T11:22:09.0017658,1000.192010,988.938411,2000.384020,2,7811077
80724409,2026-06-19T19:18:18.5569129,1000.148682,990.749921,2000.297364,2,6178088
80628285,2026-06-19T08:06:09.3851932,1000.125156,979.820885,2000.250312,2,6651791
80657473,2026-06-19T11:38:09.8827199,1000.110951,980.521369,2000.221902,2,3487215
80685978,2026-06-19T14:54:17.8091739,1000.097177,945.545206,2000.194353,2,5392856
80585165,2026-06-19T02:57:40.7318811,1000.079213,946.457035,2000.158426,2,2958204
80644609,2026-06-19T10:02:09.3587557,1000.058117,987.649088,2000.116234,2,6072398
80592279,2026-06-19T03:46:09.3038486,1000.038941,991.262972,2000.077881,2,4248676
80575485,2026-06-19T01:49:39.8685794,999.990511,966.158290,1999.981021,2,4039294
80640401,2026-06-19T09:34:09.3095895,999.959181,966.871670,1999.918362,2,5081806
80705920,2026-06-19T17:10:16.3736980,999.956078,985.005489,1999.912155,2,2705921
80615596,2026-06-19T06:34:09.7176063,999.948251,931.766328,1999.896502,2,4058680
80690113,2026-06-19T15:22:16.1945674,999.934083,975.735075,1999.868166,2,1059862
80729584,2026-06-19T19:54:15.8618582,999.877896,969.436069,1999.755793,2,2842847
80617241,2026-06-19T06:46:09.7050871,999.875490,965.889416,1999.750979,2,4721925
80739122,2026-06-19T21:02:15.9533790,999.871716,964.398148,1999.743432,2,4321088
80653906,2026-06-19T11:10:09.3037012,999.827746,996.588604,1999.655492,2,3543599
80704585,2026-06-19T17:02:21.0332899,999.821137,953.702596,1999.642274,2,7576058
80758496,2026-06-19T23:18:50.4256414,999.817699,994.304950,1999.635397,2,4303916
80750939,2026-06-19T22:26:50.5288623,999.816996,988.097381,1999.633992,2,3545065
80605214,2026-06-19T05:18:11.6738730,999.809348,987.847458,1999.618695,2,4928603
80740302,2026-06-19T21:10:15.9197444,999.728967,995.432851,1999.457935,2,2968038
80687766,2026-06-19T15:06:18.2276104,999.708752,983.003871,1999.417503,2,1660975
80707869,2026-06-19T17:22:16.2017099,999.632176,994.927407,1999.264353,2,4570092
80659128,2026-06-19T11:50:09.2715667,999.631294,981.421946,1999.262587,2,1178563
80660880,2026-06-19T12:02:09.3048251,999.599705,976.310865,1999.199410,2,3053870
80748766,2026-06-19T22:10:50.1308410,999.597672,985.792597,1999.195343,2,3536851
80665984,2026-06-19T12:38:15.3099676,999.582635,987.949225,1999.165270,2,3927619
80659881,2026-06-19T11:54:09.4471647,999.531942,978.246422,1999.063883,2,509294
80756704,2026-06-19T23:06:50.6751884,999.519513,989.636166,1999.039026,2,2640012
80710472,2026-06-19T17:42:16.1591911,999.437318,951.453464,1998.874636,2,4289846
80734318,2026-06-19T20:26:16.1711819,999.430959,988.390652,1998.861917,2,4150129
80579091,2026-06-19T02:13:39.5486400,999.393326,972.142149,1998.786653,2,2506923
80595644,2026-06-19T04:10:09.4486518,999.335443,961.437929,1998.670886,2,3741427
80627896,2026-06-19T08:02:09.4670162,999.284823,978.972931,1998.569645,2,7527589
80720866,2026-06-19T18:54:17.2425902,999.280527,945.544440,1998.561053,2,1262105
80670478,2026-06-19T13:10:18.6499794,999.206509,997.410855,1998.413018,2,5414366
80620580,2026-06-19T07:10:09.7339989,999.198599,986.158174,1998.397198,2,5865570
80719246,2026-06-19T18:42:16.0156397,999.155139,998.901926,1998.310278,2,3949650
80685573,2026-06-19T14:50:16.2630148,999.076708,988.552910,1998.153416,2,3742638
80681519,2026-06-19T14:26:16.2992837,999.071354,977.620768,1998.142709,2,7070184
80641747,2026-06-19T09:42:09.4552124,999.011316,993.504016,1998.022632,2,3320145
80701181,2026-06-19T16:38:18.2734275,998.961504,981.393506,1997.923008,2,3995712
80607339,2026-06-19T05:34:09.2422419,998.942314,948.782430,1997.884629,2,6786843
80685973,2026-06-19T14:54:17.7790194,998.936704,980.865442,1997.873407,2,7088518
80712322,2026-06-19T17:54:16.0340346,998.895473,947.234975,1997.790946,2,3102024
80664209,2026-06-19T12:26:09.5482123,998.892254,924.531271,1997.784509,2,3536829
80668827,2026-06-19T12:58:12.8181005,998.882197,957.835036,1997.764393,2,5203164
80651816,2026-06-19T10:54:09.2424946,998.854912,966.158630,1997.709825,2,2089426
80622914,2026-06-19T07:26:09.5745225,998.791145,947.518496,1997.582291,2,5266514
80760330,2026-06-19T23:30:52.9447932,998.791068,979.085939,1997.582137,2,4344790
80648931,2026-06-19T10:34:09.3208132,998.757383,992.675812,1997.514766,2,4366315
80589865,2026-06-19T03:30:09.4526541,998.721284,992.879773,1997.442568,2,2943775
80740840,2026-06-19T21:14:16.3071829,998.698922,988.693006,1997.397844,2,4011292
80754361,2026-06-19T22:50:51.3533328,998.601834,983.853315,1997.203668,2,4601275
80687190,2026-06-19T15:02:16.0776199,998.574801,980.220625,1997.149603,2,6694671
80713077,2026-06-19T17:58:19.3977079,998.540819,949.705871,1997.081638,2,3581581
80660894,2026-06-19T12:02:09.3197809,998.446948,973.967245,1996.893895,2,4212120
80718613,2026-06-19T18:38:18.5138529,998.415545,991.717888,1996.831090,2,4604254
80656404,2026-06-19T11:30:09.2981421,998.370269,996.315557,1996.740537,2,1093296
80720396,2026-06-19T18:50:16.0657762,998.344885,963.304956,1996.689769,2,2500625
80685443,2026-06-19T14:50:16.0456038,998.341137,961.727994,1996.682273,2,3632257
80585838,2026-06-19T03:01:39.5823243,998.337772,991.031512,1996.675544,2,4851932
80610147,2026-06-19T05:54:09.3799967,998.329586,946.119612,1996.659173,2,4930488
80654871,2026-06-19T11:18:10.0357349,998.314881,964.479806,1996.629763,2,781744
80750416,2026-06-19T22:22:50.2211815,998.260459,992.355359,1996.520919,2,2816879
80723054,2026-06-19T19:10:16.4587642,998.254011,932.517832,1996.508023,2,8460184
80664071,2026-06-19T12:26:09.3012597,998.247635,961.179210,1996.495269,2,1532573
80649413,2026-06-19T10:38:13.6233490,998.206507,951.791892,1996.413014,2,3599542
80734226,2026-06-19T20:26:16.0450776,998.198437,951.928249,1996.396875,2,3571005
80592297,2026-06-19T03:46:09.3445117,998.069853,959.243041,1996.139707,2,4372580
80622921,2026-06-19T07:26:09.5817938,998.057120,943.849774,1996.114241,2,4155985
80757974,2026-06-19T23:14:50.6508675,998.051483,991.024503,1996.102965,2,4090676
80637096,2026-06-19T09:10:09.6111898,998.008896,972.823532,1996.017791,2,5351370
80617837,2026-06-19T06:50:09.3599136,997.982860,987.961415,1995.965721,2,4685561
80723070,2026-06-19T19:10:16.4738527,997.958825,996.670321,1995.917650,2,707536
80665221,2026-06-19T12:34:09.3436522,997.953015,984.102494,1995.906030,2,4029476
80745188,2026-06-19T21:46:50.3197277,997.952296,996.259646,1995.904591,2,5804108
80725012,2026-06-19T19:22:16.7503459,997.920171,993.521462,1995.840342,2,2835400
80726748,2026-06-19T19:34:15.8873684,997.892236,967.343246,1995.784472,2,1139789
80751862,2026-06-19T22:34:50.2761144,997.856873,960.067576,1995.713747,2,4710719
80756102,2026-06-19T23:02:50.4177784,997.833979,954.637621,1995.667958,2,2644935
80740846,2026-06-19T21:14:16.3454616,997.805791,983.379443,1995.611582,2,5057843
80599485,2026-06-19T04:38:13.7902025,997.788447,949.650243,1995.576895,2,4517337
80671103,2026-06-19T13:14:16.6889445,997.722698,977.529236,1995.445397,2,2515835
80572231,2026-06-19T01:25:39.7559985,997.704723,996.799697,1995.409447,2,1444791
80721472,2026-06-19T18:58:19.2038095,997.651930,972.199068,1995.303861,2,3574432
80662473,2026-06-19T12:14:09.8231021,997.643991,993.236090,1995.287983,2,4422285
80738800,2026-06-19T20:58:18.2570225,997.637996,994.848787,1995.275992,2,2705613
80605920,2026-06-19T05:22:09.2632987,997.616085,945.995356,1995.232169,2,3224135
80720895,2026-06-19T18:54:17.2738647,997.613769,983.460019,1995.227538,2,4673989
80722013,2026-06-19T19:02:15.7042595,997.586944,987.389892,1995.173887,2,4680184
80738231,2026-06-19T20:54:15.8457457,997.535369,986.329694,1995.070737,2,3205996
80748284,2026-06-19T22:06:50.4825095,997.535356,978.046519,1995.070713,2,6045612
80680475,2026-06-19T14:18:24.5423305,997.419143,988.440373,1994.838285,2,4607279
80732398,2026-06-19T20:14:16.8045321,997.416887,978.428972,1994.833774,2,3572245
80714256,2026-06-19T18:06:18.1597149,997.376547,997.156342,1994.753095,2,2483140
80733742,2026-06-19T20:22:15.8264922,997.372353,938.660019,1994.744706,2,4766143
80739274,2026-06-19T21:02:16.1799456,997.365852,995.332497,1994.731704,2,2978631
80598378,2026-06-19T04:30:12.0606535,997.359306,979.559118,1994.718613,2,4492602
80728682,2026-06-19T19:46:16.2625477,997.320568,961.569884,1994.641136,2,7314179
80668676,2026-06-19T12:58:10.0641183,997.296670,935.423451,1994.593341,2,5063156
80695278,2026-06-19T15:58:17.9720237,997.248174,997.160228,1994.496348,2,3902384
80713822,2026-06-19T18:02:16.3899543,997.176467,953.391643,1994.352933,2,1720860
80684804,2026-06-19T14:46:15.9690806,997.163523,958.304175,1994.327045,2,3940342
80577278,2026-06-19T02:01:40.2043070,997.163343,989.718932,1994.326686,2,2300232
80719647,2026-06-19T18:46:16.0776783,997.141672,984.755537,1994.283345,2,4375151
80741355,2026-06-19T21:18:17.6205722,997.044480,952.731109,1994.088961,2,1916395
80729668,2026-06-19T19:54:15.9859146,997.014781,961.911052,1994.029562,2,4845702
80722657,2026-06-19T19:06:16.3015065,996.993685,984.838573,1993.987370,2,3585222
80608998,2026-06-19T05:46:09.4941652,996.993137,989.075016,1993.986274,2,3935352
80716350,2026-06-19T18:22:16.1266856,996.967016,963.680521,1993.934032,2,4115838
80660824,2026-06-19T12:02:09.2082473,996.949794,957.580573,1993.899588,2,4575959
80694526,2026-06-19T15:54:16.0490927,996.894909,995.668322,1993.789818,2,3034038
80613165,2026-06-19T06:18:14.9860880,996.883069,992.980918,1993.766138,2,6141448
80719316,2026-06-19T18:42:16.1168310,996.877888,991.083944,1993.755776,2,6336911
80590429,2026-06-19T03:34:09.3148251,996.851637,950.843464,1993.703274,2,3470607
80735485,2026-06-19T20:34:16.0616691,996.835103,992.409445,1993.670206,2,4324747
80693633,2026-06-19T15:46:16.6466011,996.813644,992.136294,1993.627288,2,3239473
80664154,2026-06-19T12:26:09.4535802,996.784561,916.156421,1993.569123,2,2381408
80664205,2026-06-19T12:26:09.5455448,996.780616,978.978871,1993.561232,2,4526118
80756031,2026-06-19T23:02:50.2299072,996.772148,964.153927,1993.544295,2,4763271
80717510,2026-06-19T18:30:16.0537933,996.739793,984.425820,1993.479585,2,2843587
80570088,2026-06-19T01:09:40.5094950,996.738011,994.158963,1993.476022,2,3301925
80744237,2026-06-19T21:38:51.2675866,996.734159,992.432873,1993.468317,2,637807
80718029,2026-06-19T18:34:20.3809000,996.731485,989.993454,1993.462969,2,5264279
80737669,2026-06-19T20:50:15.8120996,996.723871,972.125840,1993.447743,2,5489641
80678834,2026-06-19T14:06:16.2477962,996.685577,967.461584,1993.371155,2,4311912
80723040,2026-06-19T19:10:16.4456779,996.648106,992.767334,1993.296212,2,3260111
80676459,2026-06-19T13:50:16.4714721,996.580412,987.635488,1993.160824,2,4300553
80669153,2026-06-19T13:02:09.2857811,996.560044,951.711632,1993.120087,2,7105566
80682099,2026-06-19T14:30:16.2629043,996.512364,978.826511,1993.024728,2,3066738
80675820,2026-06-19T13:46:16.7142795,996.484865,994.485181,1992.969730,2,557800
80662050,2026-06-19T12:10:09.5702883,996.481809,994.645934,1992.963618,2,3627611
80730284,2026-06-19T19:58:18.5444185,996.479422,969.153516,1992.958845,2,2970697
80640385,2026-06-19T09:34:09.2324047,996.465169,955.092891,1992.930338,2,4726269
80744218,2026-06-19T21:38:51.2489375,996.451315,948.857928,1992.902630,2,5296707
80702279,2026-06-19T16:46:15.8458148,996.429633,959.065592,1992.859267,2,5103868
80641056,2026-06-19T09:38:12.4924280,996.351032,993.801688,1992.702064,2,4853279
80690025,2026-06-19T15:22:16.0599370,996.350396,984.900709,1992.700792,2,4158652
80750381,2026-06-19T22:22:50.1369904,996.289553,993.387041,1992.579105,2,4439922
80719826,2026-06-19T18:46:16.4598384,996.283959,960.406073,1992.567918,2,4669619
80718149,2026-06-19T18:34:20.5589252,996.273015,962.097363,1992.546029,2,4807537
80763044,2026-06-19T23:50:49.8687178,996.272557,971.916281,1992.545115,2,4624883
80750882,2026-06-19T22:26:50.3737670,996.110714,986.874544,1992.221428,2,4407793
80762194,2026-06-19T23:42:50.3382220,996.038180,955.064069,1992.076361,2,4244912
80754855,2026-06-19T22:54:50.1848902,996.032632,964.411898,1992.065265,2,4689479
80613829,2026-06-19T06:22:09.4960107,995.951733,983.289501,1991.903465,2,506304
80702792,2026-06-19T16:50:16.1686421,995.946286,965.653509,1991.892572,2,3380080
80663426,2026-06-19T12:22:11.6176202,995.903442,942.542647,1991.806884,2,4603329
80705415,2026-06-19T17:06:16.2766460,995.890192,967.096023,1991.780385,2,4064585
80746960,2026-06-19T21:58:49.9385930,995.859576,984.676054,1991.719152,2,2162971
80727994,2026-06-19T19:42:15.9404312,995.844891,954.775236,1991.689782,2,3285532
80672763,2026-06-19T13:26:16.3435606,995.814390,961.083923,1991.628781,2,1622149
80664815,2026-06-19T12:30:09.5754996,995.804780,991.348254,1991.609561,2,4803865
80588081,2026-06-19T03:17:41.6618704,995.797089,983.557502,1991.594178,2,4555441
80690565,2026-06-19T15:26:16.1003166,995.763453,991.101048,1991.526905,2,4024595
80698123,2026-06-19T16:18:17.4752221,995.732839,950.421114,1991.465678,2,5325505
80738166,2026-06-19T20:54:15.7452105,995.705939,984.588816,1991.411877,2,3376351
80716442,2026-06-19T18:22:16.2127984,995.703744,990.267802,1991.407488,2,3901779
80729065,2026-06-19T19:50:17.8994928,995.695958,982.044083,1991.391916,2,4297194
80612133,2026-06-19T06:10:09.5781083,995.679368,991.198378,1991.358735,2,4397586
80639839,2026-06-19T09:30:09.5823503,995.661979,993.213881,1991.323959,2,1906618
80760223,2026-06-19T23:30:52.7411612,995.636987,959.184219,1991.273973,2,4345863
80724419,2026-06-19T19:18:18.5711209,995.635230,975.430644,1991.270460,2,4631356
80675682,2026-06-19T13:46:16.3486843,995.626343,982.007265,1991.252686,2,5125522
80759650,2026-06-19T23:26:50.2437145,995.597635,980.463683,1991.195270,2,2485647
80654468,2026-06-19T11:14:10.6709091,995.590826,981.311282,1991.181651,2,8691851
80638666,2026-06-19T09:22:09.2893005,995.580227,994.394460,1991.160454,2,789671
80659828,2026-06-19T11:54:09.3618524,995.543983,988.923937,1991.087967,2,4546655
80644548,2026-06-19T10:02:09.2645700,995.525578,933.053288,1991.051155,2,8366137
80643846,2026-06-19T09:58:10.9099680,995.455515,992.772004,1990.911030,2,4739063
80716457,2026-06-19T18:22:16.2150167,995.444414,990.938952,1990.888829,2,4637067
80626328,2026-06-19T07:50:09.6863165,995.388689,969.910945,1990.777379,2,4204199
80614443,2026-06-19T06:26:09.5103035,995.370002,971.890028,1990.740004,2,4068324
80737286,2026-06-19T20:46:15.8867072,995.328405,984.640456,1990.656810,2,1135414
80762165,2026-06-19T23:42:50.2647667,995.263597,981.451314,1990.527194,2,3203479
80568251,2026-06-19T00:57:40.8806282,995.205085,953.043190,1990.410170,2,1750799
80705407,2026-06-19T17:06:16.2668173,995.190121,986.567304,1990.380243,2,4062479
80713135,2026-06-19T17:58:19.4640703,995.095350,949.793060,1990.190700,2,2981413
80755985,2026-06-19T23:02:50.1179738,995.071410,961.542244,1990.142820,2,2035045
80660882,2026-06-19T12:02:09.3058454,995.059916,992.031681,1990.119832,2,5078534
80655357,2026-06-19T11:22:08.9806705,995.030375,977.878297,1990.060750,2,1434329
80621890,2026-06-19T07:18:12.2846860,995.021235,965.782927,1990.042470,2,3192408
80617207,2026-06-19T06:46:09.6578951,995.012231,982.926150,1990.024462,2,5203412
80673717,2026-06-19T13:34:16.1678816,994.975393,957.681573,1989.950786,2,3578646
80649463,2026-06-19T10:38:13.6894216,994.923979,927.348030,1989.847959,2,4728687
80592206,2026-06-19T03:46:09.1820610,994.923282,991.893154,1989.846563,2,8131006
80576548,2026-06-19T01:57:42.4602831,994.922043,977.670845,1989.844085,2,1620626
